"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID","Chr","MapInfo","Symbol","Distance_to_TSS","CPG_ISLAND"
"cg11320084",0.00944893142067251,0.174441569724176,2.09949177536262,0.0372186022956811,0.536328563875631,-6.22254077581335,"cg11320084","1",183280804,"RNF2",370,TRUE
"cg04498032",-0.00622749436551395,0.0647740798381266,-2.09898893223485,0.0372635096853596,0.536683696316713,-6.22357565781817,"cg04498032","1",153509450,"CLK2",455,TRUE
"cg14681055",0.00361310604627784,0.0638186477734267,2.09848614397553,0.0373084586830577,0.53682075167382,-6.2246101913165,"cg14681055","10",103991251,"PITX3",30,TRUE
"cg08245487",0.00727785146891539,0.87899770052435,2.09835139323193,0.0373205132333895,0.53682075167382,-6.22488741344655,"cg08245487","12",13140400,"GSG1",448,FALSE
"cg07842062",-0.0122138334542871,0.75064661334486,-2.09820257499724,0.0373338301209385,0.53682075167382,-6.22519355690275,"cg07842062","16",3246525,"MEFV",103,FALSE
"cg08261177",-0.00393930936386221,0.0723326388073239,-2.09768418954487,0.0373802493127267,0.53719657259733,-6.22625979942725,"cg08261177","19",54648636,"ALDH16A1",311,TRUE
"cg08572611",0.0107808677962671,0.107630503995274,2.09739384903292,0.0374062696997926,0.53727899092663,-6.22685687768418,"cg08572611","7",100091850,"ACTL6B",136,TRUE
"cg16306381",-0.00253133940201998,0.0438193679731279,-2.09625484987619,0.037508497281392,0.538388566189483,-6.22919844332003,"cg16306381","17",59172805,"LYK5",142,TRUE
"cg16315923",-0.00424042975769499,0.0590850128952917,-2.09570586002461,0.0375578558677632,0.538388566189483,-6.23032663018861,"cg16315923","17",70964695,"KIAA0195",324,TRUE
"cg11896345",-0.00244250882940085,0.0467667506849885,-2.09547891651929,0.0375782761874504,0.538388566189483,-6.23079292228583,"cg11896345","17",1478967,"SLC43A2",87,TRUE
"cg11368578",-0.0152166407734267,0.0664198251384987,-2.09517958782362,0.0376052242806314,0.538388566189483,-6.23140786803532,"cg11368578","7",150385869,"CDK5",60,TRUE
"cg09531892",0.00623728512541467,0.121087426038321,2.09517779887583,0.0376053853866418,0.538388566189483,-6.23141154302776,"cg09531892","8",105671011,"LRP12",667,TRUE
"cg25092328",-0.00465094085600291,0.0688422222599147,-2.09517670460354,0.0376054839330417,0.538388566189483,-6.23141379096353,"cg25092328","20",31771780,"PXMP4",16,TRUE
"cg00940891",-0.00332523841223169,0.0515641358230672,-2.09485373876464,0.0376345788137196,0.53851402185855,-6.23207720270878,"cg00940891","4",996016,"FGFRL1",406,TRUE
"cg26577178",0.00606548560590326,0.087379079146538,2.09428358796986,0.037685988892542,0.538878718453265,-6.23324812557129,"cg26577178","12",74191871,"HRB2",212,TRUE
"cg05165580",-0.00616460113407364,0.0536923092005316,-2.0939021396889,0.0377204174419361,0.538878718453265,-6.23403133951648,"cg05165580","16",74214838,"ADAT1",183,TRUE
"cg27041096",0.0235412903204971,0.617155494201998,2.0938945429767,0.0377211033758345,0.538878718453265,-6.23404693619309,"cg27041096","8",120148354,"COLEC10",273,FALSE
"cg07526069",0.00207773940229109,0.0413762919769702,2.09315296840563,0.0377881142970992,0.539032157753761,-6.23556919098481,"cg07526069","10",101180301,"GOT1",35,TRUE
"cg03272031",-0.00283454374904076,0.047729629636787,-2.09308941879431,0.0377938615810156,0.539032157753761,-6.23569961753691,"cg03272031","12",12401189,"LOH12CR1",133,TRUE
"cg09989134",-0.00352851165570301,0.0493096217558899,-2.09272863153142,0.0378265045877248,0.539032157753761,-6.23644001079347,"cg09989134","12",50749915,"C12orf44",158,TRUE
"cg04345475",-0.00546018255942889,0.892025587326123,-2.09265823954965,0.0378328762738044,0.539032157753761,-6.23658445226787,"cg04345475","11",6458167,"FXC1",1099,FALSE
"cg25866075",0.00589105693919377,0.103210292633369,2.09265022319138,0.0378336019506245,0.539032157753761,-6.23660090121495,"cg25866075","19",59019592,"NALP12",188,FALSE
"cg13562911",-0.00445809684270317,0.06855484205192,-2.09192485002696,0.0378993154446537,0.539103066503063,-6.23808906285544,"cg13562911","6",11152092,"ELOVL2",471,TRUE
"cg21513385",0.00762141060664737,0.113981261703183,2.09186869938617,0.0379044063622587,0.539103066503063,-6.23820423997421,"cg21513385","12",49949751,"LOC57228",718,TRUE
"cg15636365",0.00264271843722931,0.0508124808095321,2.09176425942328,0.0379138770087159,0.539103066503063,-6.23841846112675,"cg15636365","9",139566061,"C9orf111",1404,TRUE
"cg19857538",0.00243175384268894,0.0493177343981266,2.09169679307484,0.0379199959561733,0.539103066503063,-6.23855683875399,"cg19857538","9",130125351,"TRUB2",833,TRUE
"cg06347996",-0.00620771234857738,0.0644302877383731,-2.09130878318942,0.0379552034627881,0.53931411958981,-6.23935258848924,"cg06347996","1",98159503,"DPYD",336,FALSE
"cg01665633",-0.00780639424751624,0.0762222715960371,-2.09019830333542,0.0380561219606865,0.540458148123722,-6.24162923935933,"cg01665633","15",27349434,"NDNL2",125,TRUE
"cg22836229",0.0107420268987293,0.114677347486923,2.0894693998232,0.0381224885037075,0.540934165607145,-6.24312297620907,"cg22836229","8",49810270,"EFCAB1",74,TRUE
"cg22476251",0.0132354714839965,0.702503185776877,2.0892950857835,0.0381383744679415,0.540934165607145,-6.24348012333973,"cg22476251","4",77042725,"PPEF2",20,FALSE
"cg08738269",-0.00308366647812755,0.0555426124046039,-2.08915757152335,0.0381509107209147,0.540934165607145,-6.24376185244423,"cg08738269","16",87046723,"ZFPM1",503,TRUE
"cg09874127",-0.00595492684923255,0.0946252176681622,-2.08827198335341,0.0382317285516048,0.541483386410104,-6.24557575790639,"cg09874127","3",49826443,"UBE1L",48,FALSE
"cg05389335",0.0137105596978077,0.134335126160055,2.08822631909954,0.0382358998000636,0.541483386410104,-6.24566926985971,"cg05389335","4",104860768,"TACR3",346,TRUE
"cg09825414",0.00631256546733014,0.89222891048929,2.08806128266303,0.0382509784781887,0.541483386410104,-6.2460072177689,"cg09825414","5",149716883,"TCOF1",545,FALSE
"cg10613440",-0.00165485632663525,0.0319111845587261,-2.08744414517651,0.0383074089032753,0.541726087664488,-6.24727071557555,"cg10613440","13",47473401,"SUCLA2",62,TRUE
"cg16541031",-0.00344649442158498,0.0628655665138545,-2.0871091246993,0.0383380727195174,0.541726087664488,-6.24795647174455,"cg16541031","11",605519,"IRF7",408,TRUE
"cg10648908",-0.00457477749486134,0.0621139121360239,-2.08658426035303,0.0383861549147579,0.541726087664488,-6.24903061042421,"cg10648908","22",41583133,"ARFGAP3",111,TRUE
"cg19944367",-0.00493080075658646,0.893323752815847,-2.08654768108725,0.0383895078239627,0.541726087664488,-6.2491054605788,"cg19944367","9",115263596,"RGS3",604,FALSE
"cg15774153",0.00923103211300657,0.0709531599180255,2.08613177124014,0.0384276483930904,0.541726087664488,-6.24995642642811,"cg15774153","11",69227954,"FGF19",333,TRUE
"cg21460081",-0.00390468276429615,0.0754667680508726,-2.08599189964158,0.0384404824668659,0.541726087664488,-6.25024257227485,"cg21460081","17",44011011,"HOXB4",269,TRUE
"cg25162921",0.0278102763746161,0.384944000168204,2.08598976392043,0.0384406784608113,0.541726087664488,-6.25024694133877,"cg25162921","9",21791897,"MTAP",738,TRUE
"cg08056146",0.00483154340935036,0.0611510623471071,2.08567511701185,0.0384695627954615,0.541726087664488,-6.25089057085599,"cg08056146","8",10625423,"SOX7",9,TRUE
"cg20881888",0.0139929797246133,0.104267169855977,2.08558104452274,0.0384782021870468,0.541726087664488,-6.25108298396075,"cg20881888","3",50358083,"ZMYND10",77,TRUE
"cg21548788",-0.00201124415155191,0.0389210601708121,-2.08536070122026,0.0384984444979786,0.541726087664488,-6.25153363536596,"cg21548788","4",78216589,"CCNI",440,TRUE
"cg22853986",-0.0134585104294329,0.104324859593515,-2.08511650073132,0.0385208891651435,0.541726087664488,-6.25203302715313,"cg22853986","8",125532491,"TRMT12",248,TRUE
"cg21553596",0.0107665155368786,0.0770437413787548,2.08461110577924,0.0385673760623709,0.541726087664488,-6.25306638683809,"cg21553596","21",41610505,"FAM3B",26,TRUE
"cg25503559",-0.00322294231170091,0.0558789617775321,-2.08436581852859,0.0385899552367802,0.541726087664488,-6.25356782942491,"cg25503559","1",154977622,"MRPL24",75,TRUE
"cg16547529",0.0289850741968276,0.57727195489426,2.08417427671211,0.0386075949160888,0.541726087664488,-6.25395936078725,"cg16547529","11",74818329,"FLJ33790",426,TRUE
"cg26179948",0.00413768536054411,0.0735438041145461,2.08416641161508,0.0386083193849433,0.541726087664488,-6.25397543713078,"cg26179948","7",28187170,"JAZF1",420,TRUE
"cg15981753",0.0112335424890155,0.465594866739816,2.08402238543486,0.0386215879674115,0.541726087664488,-6.2542698179993,"cg15981753","5",69176282,"SMA3",93,TRUE
"cg24080529",-0.0133088180295492,0.546091418607686,-2.08394886353359,0.0386283627664158,0.541726087664488,-6.25442008489267,"cg24080529","22",31527034,"TIMP3",232,FALSE
"cg06378617",-0.00781285607683164,0.784216598349279,-2.08367379536943,0.038653718419361,0.541726087664488,-6.25498223507561,"cg06378617","17",36348667,"KRT23",1305,FALSE
"cg02904365",-0.00243891736820666,0.0570906258602545,-2.08351266166645,0.0386685782725345,0.541726087664488,-6.25531150735926,"cg02904365","1",6683966,"DNAJC11",494,TRUE
"cg24330042",-0.0548510302038934,0.15361636367831,-2.08341931341173,0.0386771891479856,0.541726087664488,-6.25550225086585,"cg24330042","22",22714159,"GSTT1",72,TRUE
"cg00386408",0.0179275226635401,0.235858595064528,2.08226315416173,0.038783974935592,0.542402880701653,-6.25786401934139,"cg00386408","5",135392869,"TGFBI",272,TRUE
"cg01833398",-0.0021984846098558,0.0347591983833354,-2.08224711894467,0.0387854577633776,0.542402880701653,-6.25789676684816,"cg01833398","12",52181027,"TARBP2",55,TRUE
"cg21885650",-0.00296903864700459,0.0493097991055808,-2.08223102401231,0.038786946162083,0.542402880701653,-6.2579296360657,"cg21885650","3",187767662,"FLJ10560",144,TRUE
"cg09297361",-0.00499765196940811,0.0963402545531732,-2.08179096622738,0.0388276600168528,0.542685700900455,-6.25882823244284,"cg09297361","15",62231321,"SNX22",352,TRUE
"cg00836605",-0.00249587960298407,0.0444960926312914,-2.08145948784853,0.0388583523544105,0.542828228090146,-6.25950499076501,"cg00836605","7",28186572,"JAZF1",178,TRUE
"cg16986846",0.0205136736228499,0.770524966357765,2.08116240100976,0.0388858779645973,0.542926391022838,-6.26011144695074,"cg16986846","11",61732750,"SCGB2A1",34,FALSE
"cg03091512",-0.00264398388377633,0.0564406734309121,-2.08005243785597,0.0389888658373598,0.544077502933778,-6.26237653401743,"cg03091512","2",227409294,"RHBDD1",277,TRUE
"cg14252059",0.0268135970520331,0.747642777495264,2.07954319961073,0.0390361936269654,0.544217533221716,-6.26341534503749,"cg14252059","11",120478484,"TECTA",101,FALSE
"cg07503829",-0.00761318779785395,0.106213084855083,-2.07937677919915,0.0390516711409883,0.544217533221716,-6.26375477877544,"cg07503829","11",226309,"SIRT3",52,TRUE
"cg27284019",-0.00543148201695483,0.09299402356139,-2.07928141546693,0.039060542575492,0.544217533221716,-6.26394927252351,"cg27284019","1",112099565,"DDX20",212,TRUE
"cg16233998",-0.00802725427066926,0.0501396227985111,-2.07875519675952,0.0391095263568605,0.54439017468493,-6.26502233973834,"cg16233998","1",26310794,"PDIK1L",119,TRUE
"cg23582408",0.00528909467553064,0.0559195946143399,2.0785842512349,0.0391254503720808,0.54439017468493,-6.26537087690215,"cg23582408","20",61600555,"EEF1A2",394,TRUE
"cg19324313",0.0119454638295429,0.659458375850056,2.07834158796227,0.0391480646176037,0.54439017468493,-6.26586559101131,"cg19324313","1",13904791,"PRDM2",854,FALSE
"cg01606998",-0.0104815475944162,0.0796837088505866,-2.07822288773437,0.0391591305917102,0.54439017468493,-6.26610756343646,"cg01606998","22",48950725,"PANX2",592,TRUE
"cg24496666",0.00571268470056378,0.0816718658265238,2.07804517460583,0.0391757031242723,0.54439017468493,-6.26646981007889,"cg24496666","1",78284567,"GIPC2",390,TRUE
"cg16978070",-0.00295825748918929,0.0534272351869234,-2.07721707215879,0.0392530065690747,0.545178359721296,-6.26815740773445,"cg16978070","4",113286713,"FLJ39370",586,TRUE
"cg14108394",-0.00291056521505613,0.0551009604701932,-2.07670091197736,0.0393012562370834,0.545313480702044,-6.26920897156389,"cg14108394","12",61283558,"C12orf61",77,TRUE
"cg07708788",0.00323401100339505,0.0515367963534158,2.07666564973966,0.0393045543364347,0.545313480702044,-6.26928080161074,"cg07708788","3",135231001,"SLCO2A1",417,TRUE
"cg22821324",0.00605771684451404,0.09555284111481,2.07645243438371,0.0393245015533076,0.545313480702044,-6.26971510181895,"cg22821324","4",177160433,"GPM6A",209,TRUE
"cg10740965",0.00198735121152099,0.0404353696315702,2.0757066124397,0.039394344631564,0.54599613391502,-6.2712339391975,"cg10740965","1",9892234,"CTNNBIP1",669,TRUE
"cg21489873",-0.00540476528928344,0.865460853539157,-2.07527279244715,0.0394350188856033,0.546216833319585,-6.27211715790077,"cg21489873","9",124916955,"C9orf45",622,FALSE
"cg07289581",0.00283839334726902,0.0587339262254149,2.07503687822701,0.0394571529085078,0.546216833319585,-6.27259738441066,"cg07289581","12",27755528,"MRPS35",532,TRUE
"cg05674444",-0.0135854421408106,0.346924355220785,-2.07487723610284,0.0394721369392768,0.546216833319585,-6.27292232212328,"cg05674444","21",13336689,"C21orf99",287,FALSE
"cg04456238",0.0253983599859518,0.416893998197319,2.07436252624258,0.0395204808566218,0.546518699199565,-6.27396980744705,"cg04456238","11",32406680,"WT1",NA,TRUE
"cg18195628",0.00982733800895416,0.13001320192369,2.07420571191862,0.0395352196506217,0.546518699199565,-6.27428889090974,"cg18195628","11",73176596,"MRPL48",587,TRUE
"cg08034216",0.00619007138986887,0.0873687238701054,2.07383411377128,0.0395701645138876,0.546716420091199,-6.27504492166185,"cg08034216","10",94324207,"IDE",394,TRUE
"cg23850212",0.00961499203666337,0.0693189008576543,2.07300754260865,0.0396479896021223,0.546723875444678,-6.27672615026678,"cg23850212","19",61741669,"ZFP28",460,TRUE
"cg27227786",-0.0120226608882551,0.107193558738832,-2.07299188404382,0.0396494651843864,0.546723875444678,-6.27675799330688,"cg27227786","17",52266264,"DGKE",288,TRUE
"cg19168631",-0.00173833563677464,0.0305993367775969,-2.07288339308315,0.0396596901033955,0.546723875444678,-6.27697861273132,"cg19168631","14",58724996,"DAAM1",156,TRUE
"cg10365880",-0.00721811189175516,0.902841305168203,-2.07283281793048,0.0396644574178276,0.546723875444678,-6.27708145497356,"cg10365880","10",102079671,"PKD2L1",562,FALSE
"cg15003434",0.00419604040211056,0.0682972421879779,2.07266430136502,0.0396803456648312,0.546723875444678,-6.27742410840867,"cg15003434","9",135192806,"SURF6",59,TRUE
"cg17729941",-0.0170995328834161,0.59813842999685,-2.07251362936534,0.0396945560854835,0.546723875444678,-6.27773045511651,"cg17729941","1",151874241,"S100A13",1049,TRUE
"cg14976276",-0.00237999798945205,0.0421303695899147,-2.07220625821355,0.0397235588775221,0.54683897111749,-6.27835533723178,"cg14976276","6",31938609,"NEU1",53,TRUE
"cg02060698",-0.00185771008389378,0.0343944049518685,-2.07151589647506,0.0397887658543545,0.546998010248195,-6.27975851337811,"cg02060698","6",108988148,"FOXO3A",429,TRUE
"cg00162643",-0.00486956161205731,0.0705140770087878,-2.0714338675933,0.0397965198428995,0.546998010248195,-6.27992520939283,"cg00162643","9",32516492,"DDX58",170,FALSE
"cg14102807",-0.00774166300083487,0.850342436817615,-2.07142806013087,0.0397970688570669,0.546998010248195,-6.27993701086187,"cg14102807","16",28851178,"CD19",399,FALSE
"cg01468868",-0.0045793020228126,0.0810174402304571,-2.07114830970676,0.0398235230165472,0.547077712975244,-6.2805054604077,"cg01468868","22",28972653,"LIF",95,TRUE
"cg25095380",-0.00350569837763367,0.0627233298220791,-2.07013480252709,0.0399194897992247,0.547806194991529,-6.28256428304805,"cg25095380","4",122062657,"PRDM5",806,TRUE
"cg06852652",-0.00467641860136329,0.85731944080741,-2.06998279426986,0.0399339001825753,0.547806194991529,-6.28287298752859,"cg06852652","10",96432021,"CYP2C18",1347,FALSE
"cg19233923",-0.00950122947830938,0.0385882734767397,-2.06993322712356,0.0399386001105733,0.547806194991529,-6.28297364581724,"cg19233923","11",63510174,"OTUB1",287,TRUE
"cg26524899",0.0112988009451666,0.211682101503035,2.06956741014642,0.0399733013037014,0.547998373876727,-6.28371645626579,"cg26524899","14",64002431,"AKAP5",1147,TRUE
"cg12412075",0.00468773893116182,0.0571924636942594,2.06890346645009,0.0400363485385116,0.548578751883611,-6.28506430933289,"cg12412075","19",54310237,"LIN7B",807,TRUE
"cg06290168",-0.0187834028822185,0.0412009216705643,-2.06865056574319,0.0400603860297523,0.548624293890393,-6.28557760754178,"cg06290168","12",109391393,"C12orf24",745,TRUE
"cg06215939",0.0133374864986737,0.338758733214028,2.06734063378048,0.0401850890403615,0.550030131656789,-6.28823534613821,"cg06215939","16",1695403,"MAPK8IP3",819,TRUE
"cg26512148",0.0031261812923988,0.0598089638029157,2.06695059932592,0.0402222836724711,0.550030131656789,-6.2890263826686,"cg26512148","14",49768747,"SOS2",996,TRUE
"cg13618372",0.00564540913376689,0.82722860536956,2.06691855957697,0.0402253403692215,0.550030131656789,-6.28909135679688,"cg13618372","2",54607129,"SPTBN1",116,FALSE
"cg16994506",0.00327396595301927,0.0511901090175587,2.06643352195872,0.040271638822846,0.550379063912229,-6.29007485837796,"cg16994506","12",4253985,"CCND2",786,TRUE
"cg25432323",0.00367444085548833,0.0648459555348903,2.0657583013889,0.0403361667617778,0.550962409247257,-6.29144362444782,"cg25432323","16",68880328,"AARS",585,TRUE
"cg27638713",-0.00333898768506693,0.088438539800264,-2.06524287143274,0.0403854836962048,0.550962409247257,-6.29248818608594,"cg27638713","6",52257118,"MCM3",423,TRUE
"cg05261289",-0.00387259335925598,0.0467507871267296,-2.06508073566874,0.0404010076923074,0.550962409247257,-6.29281671637595,"cg05261289","2",96238550,"STARD7",260,TRUE
"cg06095560",0.0059253136393237,0.100171440234019,2.06507847959216,0.0404012237406329,0.550962409247257,-6.29282128761543,"cg06095560","19",52325752,"SAE1",232,TRUE
"cg25584626",0.00389170298974647,0.0514902274702579,2.06489985217281,0.0404183327481469,0.550962409247257,-6.29318320559027,"cg25584626","5",119828133,"LOC51334",215,TRUE
"cg13351698",-0.00616444551581863,0.0781214689493941,-2.06422262755094,0.0404832538901188,0.551364071593476,-6.29455506332136,"cg13351698","7",26207099,"CBX3",525,TRUE
"cg02827328",-0.00292818375793527,0.0466956358684164,-2.06415821986284,0.0404894328796085,0.551364071593476,-6.29468551202691,"cg02827328","9",99921224,"TRIM14",85,TRUE
"cg08610361",-0.00302534661997381,0.046572830483055,-2.06308257771634,0.0405927445067197,0.552486860742537,-6.29686350097531,"cg08610361","12",75984016,"E2F7",538,TRUE
"cg02385474",-0.00959419134934575,0.746913525455388,-2.06251643254354,0.040647211229391,0.552762258064647,-6.29800941265863,"cg02385474","1",231461420,"PCNXL2",295,FALSE
"cg04794505",-0.00540508861487846,0.0606419096480841,-2.06243844858139,0.0406547186706159,0.552762258064647,-6.29816723339595,"cg04794505","9",127548530,"PBX3",957,TRUE
"cg04745698",0.00238177542817321,0.0396579622278318,2.06122551593229,0.0407716392368604,0.553046574337535,-6.30062118516025,"cg04745698","10",12124983,"UPF2",46,TRUE
"cg16657615",-0.00405943838971724,0.0738677106949786,-2.06120818466782,0.0407733119638482,0.553046574337535,-6.30065623904794,"cg16657615","16",3010631,"TNFRSF12A",270,TRUE
"cg03135598",-0.00261321966128134,0.0419068322730353,-2.0610270788591,0.0407907949007731,0.553046574337535,-6.30102252344112,"cg03135598","19",52973422,"SEPW1",232,TRUE
"cg26018901",0.00791366026943603,0.122990603821291,2.06079255096366,0.0408134444278082,0.553046574337535,-6.30149680784264,"cg26018901","4",47534768,"CORIN",48,TRUE
"cg05797656",-0.00926146619144665,0.0565478555182916,-2.06050519065218,0.0408412108995813,0.553046574337535,-6.3020778648661,"cg05797656","17",59205084,"DDX42",215,TRUE
"cg19761273",-0.00936435979539431,0.19133829471584,-2.06040627242552,0.0408507727053047,0.553046574337535,-6.30227786465059,"cg19761273","17",77825385,"CSNK1D",523,FALSE
"cg25214346",-0.00369725349869404,0.910091073448634,-2.06036185150763,0.0408550672199067,0.553046574337535,-6.30236767499228,"cg25214346","1",159474590,"NR1I3",11,FALSE
"cg23613177",-0.00476249808219867,0.0798528580513217,-2.06019922401541,0.0408707929734542,0.553046574337535,-6.30269645999958,"cg23613177","10",124729783,"C10orf89",237,TRUE
"cg08403419",0.0166558483858967,0.657567962204731,2.06019750439937,0.0408709592845291,0.553046574337535,-6.30269993642595,"cg08403419","1",154177862,"RLN3R2",263,FALSE
"cg17749520",0.00367324512895289,0.895876625892949,2.06005817025441,0.0408844367799174,0.553046574337535,-6.30298160924739,"cg17749520","17",39822093,"ITGA2B",306,FALSE
"cg12146151",0.0284441304498246,0.455146554588093,2.05983696819201,0.0409058409871841,0.55305365206052,-6.30342874600036,"cg12146151","17",71228540,"ITGB4",571,TRUE
"cg21549639",-0.00403970698974079,0.0555612527498459,-2.05924363497017,0.0409633010816724,0.553547955331212,-6.30462788102353,"cg21549639","19",50085996,"TOMM40",338,TRUE
"cg25104030",-0.00268064673632929,0.0638697909632488,-2.05889098506372,0.0409974853857446,0.553612590161209,-6.30534043570986,"cg25104030","10",43081847,"RASGEF1A",526,TRUE
"cg22228134",-0.0158874537809328,0.83752918016845,-2.05857376766703,0.0410282558466003,0.553612590161209,-6.30598129715236,"cg22228134","14",24148449,"GZMH",255,FALSE
"cg02265318",0.00936311685501777,0.0891374316991423,2.05854764765046,0.0410307903981897,0.553612590161209,-6.30603406217211,"cg02265318","1",219027162,"MOSC1",268,TRUE
"cg12391174",-0.00374170519378305,0.0602261812424315,-2.05831917483841,0.0410529659251601,0.55362976348971,-6.30649557269429,"cg12391174","12",46453772,"FLJ20489",514,TRUE
"cg16290693",-0.0183222934409743,0.0623804029771972,-2.05807601930219,0.0410765778041032,0.553666279755459,-6.30698668843869,"cg16290693","1",9275539,"SPSB1",32,TRUE
"cg09555879",-0.00386081951357775,0.885318945026033,-2.05727266218498,0.0411546711845245,0.554425878750247,-6.30860888387232,"cg09555879","19",47261796,"GRIK5",1,FALSE
"cg01697732",0.00565499979353246,0.0762426396824382,2.05686924922326,0.0411939342975439,0.554425878750247,-6.30942325631751,"cg01697732","17",64109095,"FAM20A",405,TRUE
"cg07195577",-0.0113792881148674,0.0914969149819846,-2.05685079740916,0.0411957309288109,0.554425878750247,-6.30946050148035,"cg07195577","17",24076955,"TLCD1",398,TRUE
"cg23580000",0.0152347016868696,0.82407051238578,2.05649226206099,0.041230654382297,0.554614074133834,-6.31018414533527,"cg23580000","16",48879657,"ADCY7",334,TRUE
"cg20253551",0.00461464113889873,0.0734846219304212,2.05613305267193,0.0412656688544774,0.55480330217243,-6.31090902913844,"cg20253551","6",152171093,"ESR1",NA,TRUE
"cg25806808",0.0165712750052637,0.136136898691838,2.055095124947,0.0413669851974911,0.555855657806199,-6.31300288740129,"cg25806808","4",74953788,"CXCL1",185,TRUE
"cg02601403",-0.00866401814516095,0.863928325598556,-2.05463762201732,0.0414117113484121,0.555855657806199,-6.31392550886275,"cg02601403","17",31616166,"TBC1D3C",94,FALSE
"cg17560327",0.00369389124196861,0.0644134471523581,2.05458506212176,0.04141685232453,0.555855657806199,-6.31403149103641,"cg17560327","19",63119569,"ZNF417",187,TRUE
"cg10465696",0.00830640243769706,0.193767054956308,2.05438935093837,0.0414359999752178,0.555855657806199,-6.3144261018457,"cg10465696","11",124273158,"ROBO4",208,TRUE
"cg13002939",0.00240993729554754,0.0464515459314239,2.05425778862432,0.0414488757897472,0.555855657806199,-6.31469134970519,"cg13002939","4",54789256,"PDGFRA",948,TRUE
"cg26910205",-0.0054186762431049,0.0646314192478141,-2.05375418082553,0.0414981947444694,0.555913883842886,-6.31570654330963,"cg26910205","14",91047059,"KIAA2010",493,TRUE
"cg14871856",-0.00233085140410635,0.0360555514698431,-2.0536664300739,0.0415067934131798,0.555913883842886,-6.31588341067858,"cg14871856","8",30634879,"GTF2E2",395,TRUE
"cg23654219",-0.00727327769933992,0.845047138555628,-2.05357061047289,0.0415161844839247,0.555913883842886,-6.31607653311825,"cg23654219","6",31235506,"TCF19",280,FALSE
"cg07499072",0.00620850954860983,0.0917319957637357,2.05333517472554,0.0415392667372771,0.555941899344882,-6.31655101258041,"cg07499072","5",52812451,"FST",99,TRUE
"cg18330611",-0.00190829500958827,0.0274795054374958,-2.05294753134458,0.0415772953923459,0.556169821091754,-6.31733212693235,"cg18330611","2",232498475,"NPPC",728,TRUE
"cg27177839",-0.00314721535894634,0.0523435865332824,-2.05249508273539,0.0416217191806539,0.556192441336659,-6.31824364830091,"cg27177839","14",104706814,"JAG2",608,TRUE
"cg16514995",-0.00542198117905042,0.898260305549528,-2.05244643681258,0.0416264979061071,0.556192441336659,-6.31834164096018,"cg16514995","1",100370048,"CCDC76",1259,FALSE
"cg00793774",-0.00340211095968795,0.0369146415946012,-2.05228881719088,0.0416419848663669,0.556192441336659,-6.31865913573983,"cg00793774","10",104393697,"TRIM8",659,TRUE
"cg00655307",0.00384931849258579,0.0759728218385317,2.05142548210677,0.0417268994081859,0.556553714493275,-6.32039774817214,"cg00655307","6",152170436,"ESR1",57,TRUE
"cg20697204",-0.0136340058038308,0.768656048202631,-2.05107413297376,0.0417614991533449,0.556553714493275,-6.32110510702781,"cg20697204","2",47236097,"FLJ40172",167,TRUE
"cg15945602",-0.00925903801312179,0.775082202015525,-2.05086148253018,0.0417824521901257,0.556553714493275,-6.32153317261685,"cg15945602","17",38428843,"VAT1",922,TRUE
"cg00319761",-0.00179287929204634,0.0299056886020075,-2.05052954079496,0.0418151772688628,0.556553714493275,-6.32220128719711,"cg00319761","16",2970448,"PKMYT1",27,TRUE
"cg16184930",-0.00347350236827554,0.0673422583933607,-2.0504866512223,0.0418194072112491,0.556553714493275,-6.32228760551995,"cg16184930","14",94693452,"DICER1",60,TRUE
"cg17611475",0.00877376303250207,0.862553247852728,2.05024926340764,0.0418428259608797,0.556553714493275,-6.32276533431401,"cg17611475","12",56423446,"CENTG1",1239,FALSE
"cg11234457",0.00509452870019999,0.927183071235773,2.04940215359257,0.0419264862053033,0.556553714493275,-6.32446966266686,"cg11234457","5",121215446,"FTMT",103,TRUE
"cg03599338",-0.00494910764684927,0.881674515646237,-2.04934054909569,0.0419325758078757,0.556553714493275,-6.32459358062389,"cg03599338","22",22907315,"SUSD2",129,FALSE
"cg15383574",-0.00284481746993516,0.0598675850576908,-2.04929210990369,0.0419373645507048,0.556553714493275,-6.32469101396843,"cg15383574","14",49848919,"ATP5S",122,TRUE
"cg22500004",0.0120958809077695,0.60906551071341,2.049183865404,0.0419480673882121,0.556553714493275,-6.32490873517853,"cg22500004","1",68288860,"DIRAS3",NA,TRUE
"cg15446391",0.0186010301205567,0.460474929162929,2.04872602862469,0.0419933624790998,0.556553714493275,-6.32582949937589,"cg15446391","11",32408946,"WT1",NA,TRUE
"cg15452573",0.0033540262665706,0.0604707155408215,2.04864298787038,0.0420015824076082,0.556553714493275,-6.32599648320386,"cg15452573","4",90977866,"SNCA",710,TRUE
"cg16324018",-0.00965956029068691,0.807383414383507,-2.04863397679853,0.0420024744662839,0.556553714493275,-6.32601460287385,"cg16324018","2",85434138,"RBED1",1309,FALSE
"cg22774127",-0.00260999958868982,0.0507920271150511,-2.04847230269899,0.0420184822786605,0.556553714493275,-6.32633968795808,"cg22774127","17",13913653,"COX10",209,TRUE
